source_name,target_name,status,role,transform,source_dtype,source_shape,source_bytes,source_shard,source_offset,target_known,target_dtype,target_shape,target_bytes
layers.0.ffn.experts.128.w3.scale,layers.0.ffn.experts.128.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,38123560,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.129.w1.scale,layers.0.ffn.experts.129.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,38385704,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.129.w2.scale,layers.0.ffn.experts.129.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,38647848,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.129.w3.scale,layers.0.ffn.experts.129.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,38909992,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.13.w1.scale,layers.0.ffn.experts.13.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,39172136,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.13.w2.scale,layers.0.ffn.experts.13.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,39434280,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.13.w3.scale,layers.0.ffn.experts.13.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,39696424,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.130.w1.scale,layers.0.ffn.experts.130.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,39958568,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.130.w2.scale,layers.0.ffn.experts.130.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,40220712,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.130.w3.scale,layers.0.ffn.experts.130.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,40482856,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.131.w1.scale,layers.0.ffn.experts.131.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,40745000,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.131.w2.scale,layers.0.ffn.experts.131.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,41007144,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.131.w3.scale,layers.0.ffn.experts.131.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,41269288,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.132.w1.scale,layers.0.ffn.experts.132.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,41531432,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.132.w2.scale,layers.0.ffn.experts.132.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,41793576,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.132.w3.scale,layers.0.ffn.experts.132.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,42055720,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.133.w1.scale,layers.0.ffn.experts.133.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,42317864,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.133.w2.scale,layers.0.ffn.experts.133.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,42580008,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.133.w3.scale,layers.0.ffn.experts.133.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,42842152,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.134.w1.scale,layers.0.ffn.experts.134.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,43104296,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.134.w2.scale,layers.0.ffn.experts.134.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,43366440,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.134.w3.scale,layers.0.ffn.experts.134.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,43628584,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.135.w1.scale,layers.0.ffn.experts.135.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,43890728,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.135.w2.scale,layers.0.ffn.experts.135.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,44152872,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.135.w3.scale,layers.0.ffn.experts.135.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,44415016,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.136.w1.scale,layers.0.ffn.experts.136.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,44677160,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.136.w2.scale,layers.0.ffn.experts.136.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,44939304,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.136.w3.scale,layers.0.ffn.experts.136.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,45201448,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.137.w1.scale,layers.0.ffn.experts.137.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,45463592,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.137.w2.scale,layers.0.ffn.experts.137.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,45725736,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.137.w3.scale,layers.0.ffn.experts.137.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,45987880,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.138.w1.scale,layers.0.ffn.experts.138.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,46250024,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.138.w2.scale,layers.0.ffn.experts.138.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,46512168,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.138.w3.scale,layers.0.ffn.experts.138.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,46774312,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.139.w1.scale,layers.0.ffn.experts.139.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,47036456,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.139.w2.scale,layers.0.ffn.experts.139.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,47298600,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.139.w3.scale,layers.0.ffn.experts.139.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,47560744,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.14.w1.scale,layers.0.ffn.experts.14.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,47822888,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.14.w2.scale,layers.0.ffn.experts.14.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,48085032,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.14.w3.scale,layers.0.ffn.experts.14.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,48347176,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.140.w1.scale,layers.0.ffn.experts.140.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,48609320,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.140.w2.scale,layers.0.ffn.experts.140.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,48871464,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.140.w3.scale,layers.0.ffn.experts.140.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,49133608,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.141.w1.scale,layers.0.ffn.experts.141.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,49395752,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.141.w2.scale,layers.0.ffn.experts.141.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,49657896,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.141.w3.scale,layers.0.ffn.experts.141.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,49920040,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.142.w1.scale,layers.0.ffn.experts.142.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,50182184,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.142.w2.scale,layers.0.ffn.experts.142.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,50444328,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.142.w3.scale,layers.0.ffn.experts.142.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,50706472,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.143.w1.scale,layers.0.ffn.experts.143.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,50968616,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.143.w2.scale,layers.0.ffn.experts.143.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,51230760,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.143.w3.scale,layers.0.ffn.experts.143.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,51492904,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.144.w1.scale,layers.0.ffn.experts.144.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,51755048,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.144.w2.scale,layers.0.ffn.experts.144.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,52017192,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.144.w3.scale,layers.0.ffn.experts.144.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,52279336,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.145.w1.scale,layers.0.ffn.experts.145.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,52541480,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.145.w2.scale,layers.0.ffn.experts.145.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,52803624,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.145.w3.scale,layers.0.ffn.experts.145.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,53065768,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.146.w1.scale,layers.0.ffn.experts.146.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,53327912,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.146.w2.scale,layers.0.ffn.experts.146.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,53590056,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.146.w3.scale,layers.0.ffn.experts.146.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,53852200,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.147.w1.scale,layers.0.ffn.experts.147.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,54114344,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.147.w2.scale,layers.0.ffn.experts.147.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,54376488,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.147.w3.scale,layers.0.ffn.experts.147.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,54638632,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.148.w1.scale,layers.0.ffn.experts.148.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,54900776,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.148.w2.scale,layers.0.ffn.experts.148.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,55162920,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.148.w3.scale,layers.0.ffn.experts.148.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,55425064,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.149.w1.scale,layers.0.ffn.experts.149.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,55687208,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.149.w2.scale,layers.0.ffn.experts.149.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,55949352,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.149.w3.scale,layers.0.ffn.experts.149.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,56211496,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.15.w1.scale,layers.0.ffn.experts.15.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,56473640,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.15.w2.scale,layers.0.ffn.experts.15.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,56735784,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.15.w3.scale,layers.0.ffn.experts.15.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,56997928,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.150.w1.scale,layers.0.ffn.experts.150.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,57260072,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.150.w2.scale,layers.0.ffn.experts.150.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,57522216,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.150.w3.scale,layers.0.ffn.experts.150.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,57784360,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.151.w1.scale,layers.0.ffn.experts.151.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,58046504,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.151.w2.scale,layers.0.ffn.experts.151.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,58308648,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.151.w3.scale,layers.0.ffn.experts.151.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,58570792,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.152.w1.scale,layers.0.ffn.experts.152.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,58832936,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.152.w2.scale,layers.0.ffn.experts.152.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,59095080,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.152.w3.scale,layers.0.ffn.experts.152.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,59357224,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.153.w1.scale,layers.0.ffn.experts.153.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,59619368,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.153.w2.scale,layers.0.ffn.experts.153.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,59881512,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.153.w3.scale,layers.0.ffn.experts.153.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,60143656,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.154.w1.scale,layers.0.ffn.experts.154.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,60405800,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.154.w2.scale,layers.0.ffn.experts.154.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,60667944,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.154.w3.scale,layers.0.ffn.experts.154.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,60930088,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.155.w1.scale,layers.0.ffn.experts.155.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,61192232,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.155.w2.scale,layers.0.ffn.experts.155.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,61454376,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.155.w3.scale,layers.0.ffn.experts.155.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,61716520,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.156.w1.scale,layers.0.ffn.experts.156.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,61978664,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.156.w2.scale,layers.0.ffn.experts.156.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,62240808,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.0.ffn.experts.156.w3.scale,layers.0.ffn.experts.156.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,62502952,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.157.w1.scale,layers.0.ffn.experts.157.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00002-of-00046.safetensors,62765096,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.0.ffn.experts.157.w2.scale,layers.0.ffn.experts.157.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00002-of-00046.safetensors,63027240,True,torch.float8_e8m0fnu,"[4096, 64]",262144
